"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.091023333E0,1.179233124E0,-3.410703694E0,-7.327251184E-1,3.682441656E0
1.101057333E0,-1.058179972E0,-4.384090853E0,-4.604307812E0,6.445125902E0
1.111091667E0,-7.514397753E0,-5.708751247E0,-7.595127921E0,1.211371052E1
1.121125667E0,-1.207244912E1,-3.952197964E0,-6.863888580E0,1.443872788E1
1.131160667E0,-1.222040005E1,-2.517616348E0,-6.316378695E0,1.398474916E1
1.141194667E0,-1.288487997E1,-1.068031800E0,-6.114436331E0,1.430199830E1
1.151228667E0,-1.240813777E1,1.399959960E0,-7.816058532E0,1.473134555E1
1.161262667E0,-1.338006429E1,2.445032813E0,-1.320168446E1,1.895491436E1
1.171297667E0,-1.244300822E1,4.136563304E0,-1.321343151E1,1.861543397E1
1.181331667E0,-1.076019593E1,4.489206834E0,-9.527583577E0,1.505688027E1
1.191365667E0,-1.427511280E1,1.674121576E0,-1.071730544E1,1.792880822E1
1.201399667E0,-1.844743095E1,-2.345829830E-3,-1.153563964E1,2.175726766E1
1.211433667E0,-1.868971968E1,6.946824025E-1,-8.538031790E0,2.055933346E1
1.221468667E0,-1.625498586E1,5.068690683E-1,-4.015013432E0,1.675117353E1
1.231502667E0,-1.213030381E1,-1.077571971E0,-4.765580159E-1,1.218739264E1
1.241536667E0,-6.436057166E0,-1.253894759E0,9.472474739E-1,6.625131069E0
1.251570667E0,-1.533604213E0,-8.017802236E-1,7.586753538E-1,1.889545369E0
1.261605667E0,1.638279313E0,5.391534828E-2,-3.301259020E-1,1.672079270E0
1.271639667E0,3.426074855E0,5.602852470E-1,-8.739551108E-1,3.579903072E0
1.281673667E0,4.973508902E0,1.123306552E0,-8.513462667E-1,5.169371226E0
1.291707667E0,7.763975628E0,1.929478693E0,5.495344833E-2,8.000326585E0
1.301741667E0,8.983343455E0,2.675016376E0,1.517036712E0,9.495134156E0
1.311776667E0,9.310479383E0,3.732980586E0,1.739550165E0,1.018067803E1
1.321810667E0,8.541398617E0,5.193412743E0,3.340700244E0,1.053979622E1
1.331844667E0,8.790960120E0,5.493259131E0,6.455403264E0,1.221184290E1
1.341878667E0,1.003386182E1,4.718654207E0,4.385105930E0,1.192364183E1
1.351913667E0,7.328983129E0,4.585539127E0,3.275473968E0,9.244992835E0
1.361947667E0,9.923178706E0,5.538351688E0,1.908515986E0,1.152324817E1
1.371981667E0,1.099610068E1,5.951272702E0,1.791983317E0,1.263103642E1
1.382015667E0,1.301672650E1,4.813187897E0,2.204616502E0,1.405212726E1
1.392049667E0,1.253206366E1,3.962799258E0,1.389727625E0,1.321694898E1
1.402084667E0,1.279626308E1,3.570820924E0,7.742350870E-1,1.330768766E1
1.412118667E0,1.383681838E1,2.331015178E0,3.069384760E-1,1.403514823E1
1.422152667E0,1.422357544E1,6.972370510E-1,-2.086608142E-1,1.424218302E1
1.432186667E0,1.410832565E1,-5.668812717E-1,-2.183019957E-1,1.412139734E1
1.442221667E0,1.347526398E1,-1.106607782E0,-1.600739604E-1,1.352157328E1
1.452255667E0,1.261947953E1,-1.330483928E0,-4.212123656E-1,1.269641174E1
1.462289667E0,1.168997807E1,-1.592217141E0,-1.067718535E0,1.184612871E1
1.472323667E0,1.005164671E1,-1.808482552E0,-1.202607953E0,1.028360232E1
1.482358667E0,7.585053753E0,-1.966700021E0,-6.744067436E-1,7.864844173E0
1.492392667E0,5.829567001E0,-2.294762733E0,-6.775937685E-1,6.301501467E0
1.502426667E0,4.496923989E0,-2.508115499E0,-1.955515906E0,5.507904427E0
1.512460667E0,-5.650585485E-1,-3.805576108E0,-6.241482294E0,7.331971215E0
1.522494667E0,-8.855637342E0,-5.397341405E0,-9.472485264E0,1.404569628E1
1.532529667E0,-9.584390447E0,-4.481194979E0,-7.773548105E0,1.312896412E1
1.542563667E0,-7.166145190E0,-3.057982104E0,-5.630845284E0,9.613080154E0
1.552597667E0,-5.497941581E0,-2.083816681E0,-3.675117125E0,6.933695946E0
1.562631667E0,-5.166451231E0,-2.018833942E0,-2.368428002E0,6.031364689E0
1.572665667E0,-7.507291632E0,-4.449045818E0,-2.367042943E0,9.041920627E0
1.582700667E0,-1.176439207E1,-8.814118602E0,-3.567804345E0,1.512675892E1
1.592734667E0,-1.510795628E1,-1.260025740E1,-3.441190492E0,1.997144515E1
1.602768667E0,-1.989189553E1,-1.534324824E1,-2.739857905E0,2.527072606E1
1.612802667E0,-2.141564718E1,-1.832735370E1,-2.477650044E0,2.829594649E1
1.622837667E0,-2.503179455E1,-2.487028510E1,-4.042140419E0,3.551704828E1
1.632871667E0,-3.012065674E1,-2.904468486E1,-2.563970150E0,4.192161285E1
1.642905667E0,-2.489946505E1,-1.950080217E1,6.173292211E-1,3.163298500E1
1.652939667E0,-1.216816102E1,-4.314238846E0,-4.415547558E-1,1.291788567E1
1.662973667E0,-4.200127509E0,-3.041060847E-1,8.664299635E-1,4.299331632E0
1.673008667E0,2.470059773E0,1.775605851E0,1.600403974E0,3.437333894E0
1.683042667E0,6.698993005E0,3.575323280E0,1.284031016E0,7.701180396E0
1.693076667E0,8.748922148E0,4.144970723E0,6.620555969E-1,9.703748691E0
1.703110667E0,9.919096180E0,5.195124223E0,2.753230926E-1,1.120060657E1
1.713145667E0,1.002919340E1,6.219170489E0,5.428952622E-1,1.181344730E1
1.723179667E0,9.533264732E0,6.838187728E0,1.068954125E0,1.178077293E1
1.733213667E0,9.190882189E0,7.018150992E0,1.307958992E0,1.163776248E1
1.743247667E0,9.133183619E0,7.061191762E0,1.317471242E0,1.161943211E1
1.753281667E0,1.052405730E1,7.781406178E0,2.063890539E0,1.325012107E1
1.763316667E0,1.832056742E1,1.189641284E1,4.605724300E0,2.232443785E1
1.773350667E0,1.772645406E1,1.255033738E1,3.563653407E0,2.200994701E1
1.783384667E0,1.239117617E1,1.018328859E1,2.107220746E0,1.617655688E1
1.793418667E0,8.079544594E0,8.240747067E0,1.500576800E0,1.163789860E1
1.803453667E0,2.169549726E0,7.812021030E0,8.428059697E-1,8.151376601E0
1.813487667E0,-4.796915973E0,8.557981905E0,3.377620733E-1,9.816493282E0
1.823521667E0,-2.057639281E0,9.571171646E0,2.411445529E0,1.008247369E1
1.833555667E0,1.379738826E0,1.112223331E1,5.016616330E0,1.227901431E1
1.843589667E0,6.866420424E-1,1.114101339E1,3.681776519E0,1.175368602E1
1.853624667E0,7.409094661E-1,9.982282362E0,8.565118432E-1,1.004631876E1
1.863658667E0,2.122648625E0,8.308727381E0,-3.229979999E-1,8.581661587E0
1.873692667E0,2.440554723E0,6.810242715E0,-6.390527236E-1,7.262513448E0
1.883726667E0,2.252141647E0,5.256820534E0,-5.856547809E-1,5.748851681E0
1.893761667E0,1.841327385E0,4.735138970E0,4.704073298E-1,5.102284847E0
1.903795667E0,7.342395473E-1,4.838084464E0,1.170142311E0,5.031441346E0
1.913829667E0,-1.371645695E-1,4.894216565E0,1.349913933E0,5.078822455E0
1.923863667E0,-3.982357317E-1,4.528276759E0,1.111121832E0,4.679580519E0
1.933897667E0,-1.242542682E0,3.276440513E0,5.798987818E-1,3.551796355E0
1.943932667E0,-1.757419256E0,2.303061540E0,-1.236968239E-1,2.899640633E0
1.953966667E0,-2.285787696E0,1.963262297E0,-7.670691781E-1,3.109279556E0
1.964000667E0,-2.868905370E0,1.072101608E0,-9.738911891E-1,3.213795875E0
1.974034667E0,-4.053950626E-1,5.906664294E-1,-4.629708409E-1,8.529794764E-1
1.984069667E0,-1.256030454E0,2.496563448E0,4.505994482E-1,2.830809321E0
1.994103667E0,4.181370226E-1,3.023149656E0,3.414176063E-1,3.070967013E0
2.004137667E0,2.518339648E0,2.858230693E0,7.274428900E-1,3.878232901E0
2.014171667E0,2.766279718E-1,3.011594973E0,1.156207227E-1,3.026482359E0
2.024205667E0,8.434909710E-1,-1.570380861E-1,-5.201864308E0,5.272146646E0
2.034240667E0,4.399480433E0,-1.968459887E0,-7.690538692E-1,4.880748534E0
2.044274667E0,-4.612769026E0,-1.540806112E1,1.875572773E0,1.619270696E1
2.054308667E0,-1.081774306E1,-4.038486611E1,5.299423347E0,4.214314729E1
2.064342667E0,-1.021581080E1,-5.597696717E1,7.267489716E0,5.736375206E1
2.074377667E0,-7.490152858E0,-5.868378831E1,8.474376662E0,5.976373867E1
2.084411667E0,2.753782757E-1,-5.018454227E1,4.866041172E0,5.042065522E1
2.094445667E0,6.419629998E0,-2.833610056E1,1.423778739E-1,2.905454380E1
2.104479667E0,6.352228559E0,-1.143414367E1,-1.513593287E0,1.316743763E1
2.114513542E0,6.714385800E0,-7.524928004E-1,-3.515899197E0,7.616480109E0
2.124548542E0,5.643377037E0,1.058507884E1,-5.848880939E0,1.334544891E1
2.134582542E0,3.214517038E0,2.004041714E1,-5.851843139E0,2.112334034E1
2.144616542E0,5.180801468E0,1.938290125E1,-2.262644416E0,2.019052066E1
2.154650542E0,4.797479937E0,1.879411003E1,-2.946715840E-1,1.939900041E1
2.164685542E0,5.104155580E0,1.597090006E1,7.858599365E-1,1.678510139E1
2.174719542E0,5.797317853E0,1.258017923E1,9.470372665E-1,1.388404420E1
2.184753542E0,5.638146703E0,1.049609240E1,5.358587229E-1,1.192660046E1
2.194787542E0,4.867711136E0,9.821299160E0,1.977996111E-1,1.096319541E1
2.204821542E0,4.322127909E0,9.679080257E0,-7.689322472E-2,1.060053286E1
2.214856542E0,3.966825358E0,9.644221496E0,-2.647642819E-1,1.043152970E1
2.224890542E0,3.693791085E0,9.616653044E0,-5.179802763E-1,1.031466974E1
2.234924542E0,3.561341710E0,9.669115432E0,-7.009595346E-1,1.032793747E1
2.244958542E0,3.475100542E0,9.788342498E0,-4.596496224E-1,1.039707894E1
2.254993542E0,3.411654744E0,9.882789649E0,-1.815993154E-1,1.045666762E1
2.265027542E0,3.261070814E0,9.967637426E0,4.535802126E-2,1.048763253E1
2.275061542E0,2.855902916E0,1.031264771E1,-3.379807591E-2,1.070084233E1
2.285095542E0,1.013590275E0,1.267843233E1,-6.171267613E-1,1.273384691E1
2.295129542E0,-1.188707075E0,1.660964756E1,-7.549446110E-1,1.666923387E1
2.305164542E0,-1.878351370E0,1.458601042E1,-1.226967307E-1,1.470696972E1
2.315198542E0,-1.027217942E0,1.101568651E1,1.216294604E0,1.113013471E1
2.325232542E0,1.429227613E-1,9.026344464E0,1.800313553E0,9.205240365E0
2.335266542E0,1.318291899E0,6.854782711E0,2.297360505E0,7.348728110E0
2.345301542E0,1.271088642E0,6.232571138E0,2.113413971E0,6.702770169E0
2.355335542E0,1.184209835E0,5.812959740E0,2.252112557E0,6.345460175E0
2.365369542E0,1.020913693E0,1.080547911E-1,3.814123567E0,3.949870782E0
2.375403542E0,4.285610732E-1,-1.076556835E1,5.954445401E0,1.231001814E1
2.385437542E0,2.710547567E0,-2.467903437E1,3.779077696E0,2.511340745E1
2.395472542E0,1.180434493E1,-4.888539854E1,2.001497386E0,5.033021698E1
2.405506542E0,2.444944930E1,-7.852414882E1,2.821860427E0,8.229082825E1
2.415540542E0,2.430394017E1,-8.291769053E1,4.323417220E0,8.651425805E1
2.425574542E0,1.081411545E1,-5.400895811E1,4.928144449E0,5.530098784E1
2.435609542E0,4.326092906E0,-2.586016024E1,3.457227066E0,2.644646264E1
2.445643542E0,2.108510350E0,-1.105361155E1,1.828733068E0,1.140054424E1
2.455677542E0,3.448610316E-1,-2.432337631E0,2.928870320E-1,2.474061094E0
2.465711542E0,-9.964142253E-1,3.240535685E0,-1.800284609E0,3.838611404E0
2.475745542E0,-2.049573340E0,8.195413604E0,-7.090704414E0,1.102921775E1
2.485780542E0,-3.800230583E0,1.226688541E1,-1.513585452E1,1.984974363E1
2.495814542E0,-5.927353497E0,1.634134105E1,-1.889986277E1,2.567835196E1
2.505848542E0,-5.955548186E0,1.503487544E1,-1.262430816E1,2.051558408E1
2.515882542E0,-5.626059923E0,1.301421804E1,-7.640619843E0,1.610594589E1
2.525917542E0,-5.978879746E0,1.124452782E1,-4.433039650E0,1.348474136E1
2.535951542E0,-6.768760228E0,9.631644135E0,-9.269129044E-1,1.180863461E1
2.545985542E0,-8.307688331E0,8.907217385E0,1.477559236E0,1.226944939E1
2.556019542E0,-1.019285580E1,8.251884259E0,2.893466599E0,1.342981951E1
2.566053542E0,-1.197831947E1,7.659591134E0,3.535723597E0,1.465096635E1
2.576088542E0,-1.432299097E1,7.728710486E0,3.914632527E0,1.673933642E1
2.586122542E0,-1.844485700E1,8.145730398E0,4.632716217E0,2.068883112E1
2.596156542E0,-1.880340593E1,8.146685833E0,4.273403646E0,2.093319238E1
2.606190542E0,-1.773863731E1,8.170274670E0,2.956431756E0,1.975229431E1
2.616224542E0,-1.638608044E1,8.565493823E0,2.402405734E0,1.864518356E1
2.626259542E0,-1.476309335E1,8.588927125E0,4.028798243E0,1.754849879E1
2.636293542E0,-1.161877652E1,8.689285226E0,3.150760460E0,1.484678204E1
2.646327542E0,-9.893173134E0,8.250083317E0,3.626770592E0,1.338253393E1
2.656361542E0,-6.690691128E0,9.263438534E0,-8.061462665E-1,1.145541414E1
2.666396542E0,-3.994873282E0,9.252832854E0,-2.522308738E0,1.038922373E1
2.676430542E0,-1.571261451E0,7.776540710E0,-2.971252109E0,8.471823124E0
2.686464542E0,3.743567555E0,8.510300785E0,-1.301577925E1,1.599531266E1
2.696498542E0,7.616186668E0,5.714658689E0,-1.719416330E1,1.965458916E1
2.706532542E0,6.277745556E0,3.363634193E-1,-1.621153520E1,1.738784355E1
2.716567542E0,1.702006509E0,1.386753731E0,-1.967066349E0,2.947755432E0
2.726601542E0,-4.924662432E-1,4.463095508E0,6.730586096E0,8.090892022E0
2.736635542E0,-1.092657495E0,5.022420276E0,9.399175798E0,1.071275462E1
2.746669542E0,-1.080099429E0,4.315207729E0,8.412426581E0,9.516120718E0
2.756704542E0,-8.493200603E-1,1.761996456E0,5.953530897E0,6.266618404E0
2.766738542E0,-1.092460005E0,-5.110254226E0,4.434557587E0,6.853719290E0
2.776772542E0,1.668204632E0,-1.576569086E1,4.939394492E0,1.660534652E1
2.786806542E0,6.970714286E0,-3.289166159E1,4.974883583E0,3.398825866E1
2.796840542E0,1.540723432E1,-5.184717231E1,6.371869941E0,5.446203148E1
2.806875542E0,1.913257493E1,-6.087307005E1,7.795448266E0,6.428339672E1
2.816909542E0,2.552614389E1,-6.302824147E1,4.868157864E0,6.817508494E1
2.826943542E0,1.492570208E1,-4.490941820E1,4.918628690E0,4.757967353E1
2.836977542E0,6.810413454E0,-2.189616435E1,3.762168717E0,2.323741935E1
2.847012542E0,4.962057130E0,-8.476592757E0,-1.290826650E0,9.906607349E0
2.857046542E0,3.373685849E0,2.159720557E0,-1.524760299E1,1.576501018E1
2.867080542E0,9.589942378E-1,1.249223476E1,-3.553871483E1,3.768256694E1
2.877114542E0,-2.000535665E0,1.542154596E1,-2.506792801E1,2.949961419E1
2.887148542E0,-3.413917324E0,1.438056265E1,-1.363024911E1,2.010569831E1
2.897183542E0,-4.642495100E0,1.340719537E1,-8.803111219E0,1.669731762E1
2.907217542E0,-5.722526702E0,1.262466952E1,-5.381432301E0,1.486907549E1
2.917251542E0,-6.437449973E0,1.188389746E1,-2.232056462E0,1.369853485E1
2.927285542E0,-6.755177146E0,1.134382290E1,1.878108126E-1,1.320416636E1
2.937319542E0,-7.059366846E0,1.061357115E1,1.789166129E0,1.287181682E1
2.947354542E0,-7.083495966E0,9.647144519E0,3.495051534E0,1.246830773E1
2.957388542E0,-7.146222557E0,9.092856542E0,3.688734705E0,1.213899916E1
2.967422542E0,-7.645762469E0,8.534491301E0,3.523635063E0,1.198796186E1
2.977456542E0,-8.305894990E0,8.055546452E0,3.847663196E0,1.219361441E1
2.987491542E0,-8.779908298E0,7.811099508E0,4.098654928E0,1.244584418E1
2.997525542E0,-9.004662988E0,7.844479508E0,4.464509364E0,1.274957482E1
3.007559542E0,-9.068771276E0,8.192005262E0,4.867555600E0,1.315464405E1
3.017593542E0,-9.009727846E0,8.404461504E0,4.760260363E0,1.320871863E1
3.027627542E0,-8.828971115E0,8.239079441E0,3.527170290E0,1.258070313E1
3.037662542E0,-8.523609048E0,8.086092306E0,2.117687262E0,1.193823267E1
3.047696542E0,-8.071349137E0,7.903764428E0,1.228426334E0,1.136332699E1
3.057730542E0,-7.648862078E0,7.691318126E0,1.115053427E0,1.090434820E1
3.067764542E0,-7.158918616E0,7.643311316E0,1.335288877E0,1.055714545E1
3.077799542E0,-6.650610804E0,7.608583533E0,1.436491317E0,1.020708944E1
