"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.409030625E0,5.873992246E-1,8.501494879E-1,-3.730704850E-1,1.098623497E0
1.419061625E0,3.873069933E-1,7.530851233E-1,-2.035152644E-1,8.709548627E-1
1.429092625E0,1.819602348E-2,7.094827285E-1,-1.498436719E-1,7.253619534E-1
1.439122625E0,-2.554106920E-1,7.254111287E-1,1.394327044E-2,7.691881058E-1
1.449153625E0,-1.496977108E-1,7.589814556E-1,4.572054863E-1,8.986095432E-1
1.459183625E0,2.049981183E-1,7.641018623E-1,1.334400101E0,1.551289629E0
1.469214625E0,5.735183001E-1,8.323300982E-1,2.209948724E0,2.430137855E0
1.479245625E0,7.821499512E-1,8.940664628E-1,2.422554654E0,2.698126098E0
1.489275625E0,8.891235922E-1,1.007240199E0,1.784126998E0,2.233423992E0
1.499306625E0,7.967513258E-1,1.211089924E0,4.553729689E-1,1.519511770E0
1.509336625E0,4.992282557E-1,1.200377825E0,-6.834348446E-1,1.468747412E0
1.519367625E0,5.040582021E-1,9.761830053E-1,-8.193633127E-1,1.370534264E0
1.529398625E0,1.042782792E0,5.710674396E-1,1.827266586E-1,1.202872812E0
1.539428625E0,1.755605596E0,-1.968699038E-2,1.902313260E0,2.588693556E0
1.549459625E0,2.245485616E0,-6.275059345E-1,3.637560459E0,4.320626741E0
1.559489625E0,2.585455451E0,-1.124404952E0,4.885829319E0,5.640939152E0
1.569520625E0,2.590494874E0,-1.307422802E0,5.556076353E0,6.268173779E0
1.579551625E0,2.396714054E0,-1.314504657E0,5.475135101E0,6.119580470E0
1.589581625E0,2.009537162E0,-1.290367351E0,4.479756564E0,5.076564426E0
1.599612625E0,1.677311232E0,-1.164597251E0,3.056562985E0,3.675899483E0
1.609642625E0,1.421498617E0,-9.725360969E-1,1.596227893E0,2.348281981E0
1.619673625E0,1.230407370E0,-7.792443967E-1,3.692183393E-1,1.502480053E0
1.629704625E0,1.075575585E0,-6.255096951E-1,-3.243713647E-1,1.285823471E0
1.639734625E0,1.044027664E0,-5.792883325E-1,-5.668092048E-1,1.321681281E0
1.649765625E0,1.126450966E0,-6.169148728E-1,-5.941905463E-1,1.415110647E0
1.659795625E0,1.122618043E0,-7.145765305E-1,-4.863222814E-1,1.416827530E0
1.669826625E0,9.184712061E-1,-9.008544955E-1,-2.025627530E-1,1.302367017E0
1.679857625E0,7.535220565E-1,-9.884490019E-1,-9.210534096E-3,1.242944791E0
1.689887625E0,6.804879210E-1,-9.601484782E-1,1.175635332E-1,1.182696113E0
1.699918625E0,7.169597094E-1,-9.654238361E-1,7.942916214E-2,1.205148705E0
1.709949625E0,8.067045294E-1,-9.245202237E-1,-1.059521323E-1,1.231558239E0
1.719979625E0,7.965561019E-1,-7.227980080E-1,-3.134119284E-1,1.120341743E0
1.730010625E0,7.584887546E-1,-6.031113508E-1,-5.950670439E-1,1.137168976E0
1.740040625E0,5.881880870E-1,-5.754470041E-1,-1.044077073E0,1.329361281E0
1.750071625E0,2.627069208E-1,-4.756999370E-1,-1.650546772E0,1.737702507E0
1.760102625E0,-1.259158422E-1,-3.639453202E-1,-2.134390419E0,2.168855333E0
1.770132625E0,-4.191085740E-1,-3.094282204E-1,-2.451184376E0,2.505933492E0
1.780163625E0,-6.136677678E-1,-2.941017911E-1,-2.651654996E0,2.737582548E0
1.790193625E0,-7.196883857E-1,-2.460827020E-1,-2.676021513E0,2.782013516E0
1.800224625E0,-6.313389306E-1,-2.223026606E-1,-2.417114990E0,2.508077390E0
1.810255625E0,-4.405172039E-1,-1.913822919E-1,-2.126468611E0,2.180034711E0
1.820285625E0,-2.701911924E-1,-2.274333000E-1,-1.952585866E0,1.984268316E0
1.830316625E0,-1.933596375E-1,-3.028173584E-1,-1.743676545E0,1.780307332E0
1.840346625E0,-2.503601412E-1,-3.888912964E-1,-1.558364248E0,1.625550913E0
1.850377625E0,-3.038469251E-1,-4.543780652E-1,-1.566718749E0,1.659334210E0
1.860408625E0,-2.427095346E-1,-4.593628165E-1,-1.870918390E0,1.941715153E0
1.870438625E0,-2.940392259E-1,-4.715756035E-1,-2.339059923E0,2.404172195E0
1.880469625E0,-4.155787195E-1,-3.733251312E-1,-2.836646866E0,2.891131745E0
1.890499625E0,-5.262221095E-1,-1.637588757E-1,-3.047074708E0,3.096512709E0
1.900530625E0,-6.074264498E-1,5.194315553E-2,-3.015951734E0,3.076951388E0
1.910561625E0,-4.521098571E-1,2.524146518E-1,-2.842850177E0,2.889621706E0
1.920591625E0,-1.811882196E-1,4.070311135E-1,-2.383870645E0,2.425147985E0
1.930622625E0,6.702111928E-2,3.824254453E-1,-1.886273763E0,1.925816647E0
1.940652625E0,1.218898241E-1,3.090382111E-1,-1.484201088E0,1.520925578E0
